date,Canint,SWE
04/01/2002,-0.21970773096528742,0.0
05/01/2002,-0.10105255895504302,0.0
06/01/2002,0.22150317338340444,0.0
07/01/2002,0.38911586533693254,0.0
08/01/2002,0.37583369584329346,0.0
09/01/2002,0.079192058564672305,0.0
10/01/2002,-0.20188810628885095,0.0
11/01/2002,-0.26810743251519908,0.0
12/01/2002,-0.27488896440392241,0.0
