date,Canint,SWE
04/01/2002,-0.013175499082625424,0.0
05/01/2002,-0.01277045536302741,0.0
06/01/2002,0.0010385523511176422,0.0
07/01/2002,0.013638514648475089,0.0
08/01/2002,0.052432606398228616,0.0
09/01/2002,0.0058258520465232526,0.0
10/01/2002,-0.013341735500810706,0.0
11/01/2002,-0.018647732914757676,0.0
12/01/2002,-0.015000102583123395,0.0
